case,phi,r,x,y
B,3.6366410207137476,2.988020441309121,-2.6292958371245216,-1.419531457404455
B,3.639784184949455,2.9901047575555553,-2.626651999689556,-1.4287847051544273
B,3.642927349185163,2.9921601402342484,-2.6239505783069195,-1.438021441915738
B,3.6460705134208706,2.994186443625123,-2.621191567196746,-1.4472412470784295
B,3.649213677656578,2.9961835237306196,-2.6183749648545125,-1.4564437000097061
B,3.652356841892286,2.9981512383001236,-2.615500774067828,-1.4656283801056655
B,3.655500006127993,3.000089446854186,-2.6125690019325107,-1.4747948668432573
B,3.658643170363701,3.0019980107085207,-2.609579659867927,-1.483942739832474
B,3.661786334599409,3.0038767929977785,-2.6065327636316096,-1.4930715788687374
B,3.664929498835116,3.0057256586990935,-2.6034283333331283,-1.502180963985494
B,3.668072663070824,3.0075444746553814,-2.6002663934472148,-1.5112704755069917
B,3.6712158273065314,3.0093331095983897,-2.5970469728261256,-1.520339694101213
B,3.674358991542239,3.0110914341715014,-2.5937701047112514,-1.529388200832991
B,3.677502155777947,3.012819320952272,-2.5904358267439536,-1.5384155772172474
B,3.6806453200136544,3.0145166444746927,-2.587044180975624,-1.5474214052723727
B,3.6837884842493622,3.0161832812511857,-2.583595213876957,-1.5564052675737292
B,3.68693164848507,3.017819109794312,-2.58008897634645,-1.5653667473072446
B,3.6900748127207774,3.0194240106381884,-2.5765255237180935,-1.5743054283231086
B,3.6932179769564852,3.0209978663596098,-2.5729049157682677,-1.5832208951895492
B,3.6963611411921926,3.0225405615988667,-2.5692272167218397,-1.5921127332466574
B,3.6995043054279004,3.0240519830802524,-2.565492495257441,-1.6009805286602818
B,3.7026474696636082,3.0255320196322493,-2.5617008245119393,-1.6098238684759423
B,3.7057906338993156,3.0269805622073984,-2.557852282084088,-1.6186423406727752
B,3.7089337981350234,3.0283975039018354,-2.553946950037352,-1.6274355342174918
B,3.712076962370731,3.0297827399744843,-2.549984914901909,-1.6362030391183109
B,3.7152201266064386,3.0311361678659177,-2.545966267675814,-1.6449444464788974
B,3.7183632908421465,3.0324576872168616,-2.5418911038253404,-1.6536593485522437
B,3.721506455077854,3.0337471998863452,-2.537759523284473,-1.6623473387945142
B,3.7246496193135616,3.0350046099694916,-2.533571630453566,-1.671008011918831
B,3.7277927835492695,3.0362298238149403,-2.529327534197161,-1.6796409639489664
B,3.730935947784977,3.0374227500418924,-2.5250273478409517,-1.6882457922729563
B,3.7340791120206847,3.0385832995567843,-2.520671189167908,-1.6968220956966105
B,3.737222276256392,3.039711385569571,-2.5162591804135563,-1.7053694744968846
B,3.7403654404921,3.0408069236096207,-2.5117914482603916,-1.7138875304751389
B,3.7435086047278077,3.0418698315412147,-2.5072681238314622,-1.7223758670102294
B,3.746651768963515,3.0429000295786457,-2.502689342683082,-1.730834089111445
B,3.749794933199223,3.0438974403009134,-2.4980552447967033,-1.73926180347127
B,3.7529380974349302,3.044861988666002,-2.493365974569931,-1.7476586185179357
B,3.756081261670638,3.045793602024749,-2.4886216808066806,-1.7560241444677878
B,3.759224425906346,3.0466922101342933,-2.4838225167064985,-1.7643579933774154
B,3.7623675901420532,3.0475577451710896,-2.4789686398530106,-1.7726597791955485
B,3.765510754377761,3.0483901417435066,-2.4740602122015334,-1.7809291178147153
B,3.7686539186134684,3.0491893369039795,-2.4690974000658357,-1.7891656271226153
B,3.7717970828491763,3.049955270160729,-2.4640803741040416,-1.7973689270532334
B,3.774940247084884,3.0506878834890423,-2.459009309303704,-1.8055386396376492
B,3.7780834113205914,3.0513871213420987,-2.4538843849660186,-1.813674389054542
B,3.7812265755562993,3.052052930661354,-2.4487057846892024,-1.8217758016803813
B,3.784369739792007,3.052685260886466,-2.4434736963510413,-1.8298425061392714
B,3.7875129040277145,3.053284063964766,-2.438188312090589,-1.8378741333524562
B,3.7906560682634223,3.053849294360269,-2.4328498282890405,-1.8458703165874624
B,3.7937992324991296,3.0543809090622207,-2.427458445549782,-1.8538306915068574
B,3.7969423967348375,3.054878867593177,-2.4220143686776043,-1.861754896216631
B,3.8000855609705453,3.0553431320166173,-2.4165178066571085,-1.8696425713141618
B,3.8032287252062527,3.055773666944083,-2.4109689726302905,-1.8774933599357762
B,3.8063718894419605,3.056170439541843,-2.4053680838733102,-1.885306907803879
B,3.809515053677668,3.056533419537081,-2.3997153617724654,-1.8930828632736303
B,3.8126582179133757,3.0568625792236084,-2.394011031799359,-1.900820877379186
B,3.8158013821490835,3.057157893467089,-2.388255323485273,-1.9085206038794504
B,3.818944546384791,3.057419339709787,-2.3824484703947544,-1.916181699303363
B,3.8220877106204987,3.0576468979748306,-2.37659071009842,-1.923803822994692
B,3.8252308748562065,3.057840550869985,-2.3706822841449866,-1.9313866371563104
B,3.828374039091914,3.0580002835909417,-2.364723438032532,-1.9389298068939684
B,3.8315172033276217,3.0581260839241198,-2.3587144211789903,-1.9464330002595343
B,3.834660367563329,3.058217942248975,-2.352655486891905,-1.9538958882936848
B,3.837803531799037,3.0582758515398214,-2.3465468923374204,-1.9613181450680601
B,3.8409466960347447,3.058299807367163,-2.340388898508551,-1.968699447726838
B,3.844089860270452,3.058289807898527,-2.3341817701927097,-1.9760394765277434
B,3.84723302450616,3.0582458538988173,-2.3279257759385166,-1.9833379148824746
B,3.8503761887418673,3.0581679487301656,-2.3216211880219024,-1.990594449396521
B,3.853519352977575,3.058056098351295,-2.315268282411496,-1.9978087699083882
B,3.856662517213283,3.057910311316393,-2.308867338733329,-2.004980569528192
B,3.8598056814489903,3.057730598773493,-2.302418640234853,-2.012109544675636
B,3.862948845684698,3.0575169744623643,-2.2959224737482717,-2.019195395117349
B,3.866092009920406,3.057269454711913,-2.2893791296532244,-2.0262378240035694
B,3.8692351741561133,3.0569880584370934,-2.2827889018388046,-2.03323653790418
B,3.872378338391821,3.056672807135332,-2.276152087664927,-2.040191246844076
B,3.8755215026275285,3.0563237248824695,-2.2694689879230863,-2.0471016643378555
B,3.8786646668632363,3.055940838328206,-2.2627399067964564,-2.0539675074238306
B,3.881807831098944,3.055524176691078,-2.255965151819414,-2.0607884966973433
B,3.8849509953346515,3.05507377175294,-2.2491450338364385,-2.0675643563433814
B,3.8880941595703593,3.0545896578529788,-2.242279866960425,-2.074294814168496
B,3.8912373238060667,3.0540718718812374,-2.235369968530435,-2.0809796016319835
B,3.8943804880417745,3.053520453271674,-2.2284156590688573,-2.087618453876369
B,3.8975236522774823,3.052935443994744,-2.2214172622380417,-2.0942111097571385
B,3.9006668165131897,3.05231688854951,-2.2143751047963733,-2.100757311871748
B,3.9038099807488975,3.05166483395529,-2.20728951655382,-2.107256806587885
B,3.9069531449846053,3.0509793297428316,-2.2001608303269715,-2.1137093440709744
B,3.9100963092203127,3.050260427945035,-2.1929893818935713,-2.1201146783109355
B,3.9132394734560205,3.04950818308721,-2.185775509946548,-2.126472567148179
B,3.916382637691728,3.048722652176884,-2.1785195560475907,-2.1327827722988255
B,3.9195258019274357,3.047903894693153,-2.171221864580234,-2.139045059379167
B,3.9226689661631435,3.0470519725755874,-2.163882782702514,-2.1452591979293327
B,3.925812130398851,3.0461669502126973,-2.1565026602991737,-2.15142496143619
B,3.9289552946345587,3.0452488944299523,-2.1490818499334434,-2.1575421273554536
B,3.932098458870266,3.0442978744773694,-2.1416207067984234,-2.1636104771329916
B,3.935241623105974,3.0433139620166667,-2.134119588668051,-2.1696297962253586
B,3.9383847873416817,3.0422972311079968,-2.126578855847704,-2.175599874119516
B,3.941527951577389,3.041247758196244,-2.1189988711244188,-2.181520504351751
B,3.944671115813097,3.0401656220969207,-2.1113799997167617,-2.1873914845258047
B,3.9478142800488047,3.039050903981641,-2.1037226092243637,-2.1932126163301784
B,3.950957444284512,3.037903687363183,-2.0960270695771146,-2.1989837055546357
B,3.95410060852022,3.036724058080161,-2.08829375298406,-2.204704562105905
B,3.9572437727559273,3.0355121042812883,-2.0805230338819944,-2.210375000022547
B,3.960386936991635,3.0342679164092483,-2.072715288883761,-2.215994837489029
B,3.963530101227343,3.032991587184191,-2.064870896726304,-2.2215638968489717
B,3.9666732654630503,3.031683211586833,-2.0569902382184475,-2.227082004617582
B,3.969816429698758,3.0303428868411877,-2.049073696188438,-2.2325489914932746
B,3.9729595939344655,3.028970712396932,-2.0411216554312723,-2.237964692368465
B,3.9761027581701733,3.027566789911398,-2.033134502655799,-2.2433289463395605
B,3.979245922405881,3.0261312232312134,-2.0251126264316364,-2.248641596716115
B,3.9823890866415885,3.0246641183735914,-2.0170564171359016,-2.253902491029187
B,3.9855322508772963,3.023165583507266,-2.008966266899769,-2.2591114810388695
B,3.9886754151130037,3.0216357289331057,-2.000842569554897,-2.2642684227410097
B,3.9918185793487115,3.0200746670643674,-1.992685720579681,-2.2693731763731115
B,3.9949617435844194,3.0184825124066528,-1.9844961170454225,-2.2744256064194364
B,3.9981049078201267,3.016859381537522,-1.9762741575623595,-2.279425581615278
B,4.0012480720558345,3.0152053930858096,-1.9680202422256163,-2.2843729749504518
B,4.004391236291542,3.0135206677106225,-1.9597347725610759,-2.289267663671958
B,4.00753440052725,3.0118053280800448,-1.9514181514711724,-2.2941095292858575
B,4.010677564762958,3.010059498849549,-1.9430707831806582,-2.298898457558337
B,4.013820728998665,3.0082833066401182,-1.9346930731823024,-2.303634338515994
B,4.016963893234373,3.0064768800160926,-1.926285428182593,-2.3083170664453148
B,4.020107057470081,3.004640349462739,-1.9178482560474235,-2.3129465398913625
B,4.023250221705788,3.002773847363566,-1.9093819657477797,-2.317522661655704
B,4.026393385941495,3.0008775079773646,-1.900886967305449,-2.322045338793524
B,4.029536550177204,2.9989514674150155,-1.8923636717387688,-2.326514482609992
B,4.032679714412911,2.9969958636160414,-1.8838124910084273,-2.330930008655834
B,4.035822878648618,2.9950108363249317,-1.8752338379633053,-2.3352918367221642
B,4.038966042884327,2.992996527067228,-1.8666281262864124,-2.339599890834534
B,4.042109207120034,2.9909530791253993,-1.8579957704409171,-2.343854099246233
B,4.045252371355741,2.988880637514497,-1.8493371856162526,-2.3480543944308496
B,4.04839553559145,2.9867793489576044,-1.8406527876743652,-2.352200713074078
B,4.051538699827157,2.98464936186109,-1.831942993096088,-2.3562929960647843
B,4.054681864062864,2.9824908262896628,-1.8232082189276366,-2.3603311884853597
B,4.057825028298573,2.9803038939412523,-1.8144488827272844,-2.3643152396013316
B,4.06096819253428,2.9780887181217035,-1.8056654025121985,-2.3682451028502585
B,4.064111356769987,2.975845453719312,-1.7968581967054478,-2.372120735829933
B,4.067254521005695,2.973574257179185,-1.788027684083212,-2.3759421002858567
B,4.070397685241403,2.9712752864774634,-1.7791742837221982,-2.3797091620980355
B,4.07354084947711,2.9689487010953854,-1.770298414947277,-2.383421891267078
B,4.076684013712818,2.9665946619932155,-1.7614004972793322,-2.3870802618996207
B,4.079827177948526,2.9642133315840464,-1.7524809503833745,-2.390684252193078
B,4.082970342184233,2.961804873707468,-1.7435401940169009,-2.394233844419717
B,4.086113506419941,2.9593694536031294,-1.73457864797851,-2.397729024910098
B,4.089256670655649,2.9569072378841845,-1.7255967320568049,-2.4011697840358464
B,4.092399834891356,2.9544183945106424,-1.7165948659795904,-2.404556116191792
B,4.095542999127064,2.9519030927626186,-1.7075734693633455,-2.4078880197774857
B,4.098686163362771,2.9493615032135034,-1.69853296166303,-2.411165497178083
B,4.101829327598479,2.9467937977030516,-1.6894737621222,-2.4143885547446238
B,4.104972491834187,2.9442001493103964,-1.6803962897234617,-2.4175572027736973
B,4.108115656069894,2.9415807323270027,-1.6713009631392521,-2.42067145548653
B,4.111258820305602,2.938935722229561,-1.6621882006829858,-2.4237313310074713
B,4.11440198454131,2.9362652956528366,-1.653058420260567,-2.4267368513419165
B,4.117545148777017,2.933569630362465,-1.643912039322247,-2.4296880423536558
B,4.120688313012725,2.930848905227727,-1.6347494748148907,-2.4325849337416785
B,4.123831477248433,2.928103300194284,-1.6255711431346258,-2.4354275590164134
B,4.12697464148414,2.9253329962568966,-1.6163774600798726,-2.438215955475456
B,4.130117805719848,2.922538175432124,-1.6071688408048042,-2.4409501641787505
B,4.133260969955556,2.9197190207310295,-1.5979456997732218,-2.4436302299232655
B,4.136404134191263,2.9168757161318704,-1.5887084507128335,-2.446256201217166
B,4.139547298426971,2.9140084465528004,-1.57945750656999,-2.448828130253484
B,4.142690462662679,2.911117397824589,-1.5701932794648485,-2.4513460728833105
B,4.145833626898386,2.908202756663356,-1.5609161806469969,-2.453810088588507
B,4.148976791134094,2.9052647106433374,-1.551626620451516,-2.4562202404539626
B,4.152119955369802,2.9023034481696737,-1.5423250082555193,-2.4585765951393888
B,4.155263119605509,2.899319158451259,-1.5330117524351734,-2.4608792228506777
B,4.158406283841217,2.8963120314736117,-1.5236872603231646,-2.463128197310828
B,4.161549448076925,2.893282257971816,-1.5143519381666797,-2.465323595730449
B,4.164692612312632,2.8902300294035173,-1.5050061910858754,-2.4674654987778535
B,4.16783577654834,2.8871555379219767,-1.495650423032821,-2.4695539905487554
B,4.170978940784048,2.8840589763492046,-1.4862850367509677,-2.471589158535576
B,4.174122105019755,2.8809405381491717,-1.47691043373513,-2.4735710935963717
B,4.177265269255463,2.877800417401097,-1.4675270141919552,-2.4754998899234018
B,4.18040843349117,2.874638808772826,-1.4581351770009385,-2.4773756450113282
B,4.183551597726878,2.871455907494315,-1.4487353196759523,-2.4791984596250893
B,4.186694761962586,2.868251909331203,-1.4393278383273163,-2.480968437767419
B,4.189837926198293,2.865027010558491,-1.4299131276243748,-2.4826856866460565
B,4.192981090434001,2.8617814079343438,-1.4204915807586471,-2.4843503166406453
B,4.196124254669709,2.8585152986739994,-1.411063589407507,-2.4859624412693178
B,4.199267418905416,2.8552288804238026,-1.4016295436983968,-2.487522177155007
B,4.202410583141124,2.8519223512353684,-1.3921898321736106,-2.4890296439914668
B,4.205553747376832,2.8485959095398825,-1.3827448417556365,-2.4904849645090272
B,4.208696911612539,2.8452497541225257,-1.3732949577130276,-2.4918882644400946
B,4.211840075848247,2.8418840840970603,-1.3638405636268651,-2.4932396724844046
B,4.214983240083955,2.8384990988805514,-1.354382041357778,-2.494539320274034
B,4.218126404319662,2.8350949981682434,-1.3449197710135123,-2.4957873423381955
B,4.221269568555369,2.831671981908595,-1.3354541309170915,-2.4969838760678105
B,4.224412732791078,2.828230250278478,-1.3259854975755359,-2.498129061679885
B,4.227555897026785,2.824770003658541,-1.3165142456491694,-2.499223042181684
B,4.230699061262492,2.821291442608739,-1.3070407479214772,-2.500265963334734
B,4.233842225498201,2.8177947678440454,-1.2975653752695626,-2.5012579736186424
B,4.236985389733908,2.8142801802103405,-1.2880884966351835,-2.50219922419476
B,4.240128553969615,2.810747880660478,-1.2786104789963457,-2.5030898688696945
B,4.243271718205324,2.807198070230544,-1.269131687339499,-2.503930064058676
B,4.246414882441031,2.8036309500163132,-1.2596524846323187,-2.5047199687488026
B,4.249558046676738,2.80004672114988,-1.2501732317970407,-2.5054597444621485
B,4.252701210912447,2.796445584776505,-1.2406942876844071,-2.50614955521878
B,4.255844375148154,2.7928277420316623,-1.2312160090481952,-2.5067895674996548
B,4.258987539383861,2.7891933940182803,-1.2217387505203028,-2.5073799502094416
B,4.262130703619569,2.7855427417842034,-1.2122628645864477,-2.5079208746392534
B,4.265273867855277,2.781875986299854,-1.2027887015624283,-2.508412514429306
B,4.268417032090984,2.778193328436124,-1.1933166095709893,-2.5088550455315244
B,4.271560196326692,2.774494968942466,-1.1838469345192377,-2.5092486461720886
B,4.2747033605624,2.7707811084252176,-1.1743800200766645,-2.509593496813938
B,4.2778465247981075,2.7670519473261486,-1.164916207653749,-2.5098897801192463
B,4.280989689033815,2.7633076859012267,-1.1554558363811154,-2.5101376809118676
B,4.284132853269523,2.759548524199614,-1.1459992430892907,-2.5103373861397675
B,4.2872760175052305,2.755774662042906,-1.1365467622890408,-2.510489084837453
B,4.290419181740938,2.7519862990045842,-1.1270987261522551,-2.5105929680883983
B,4.293562345976646,2.7481836343897164,-1.117655464493427,-2.510649228987485
B,4.2967055102123535,2.7443668672149015,-1.108217304751708,-2.5106580626034667
B,4.299848674448061,2.7405361961884345,-1.0987845719735032,-2.510619665941454
B,4.302991838683768,2.73669181969073,-1.0893575887956606,-2.5105342379054427
B,4.3061350029194765,2.732833935754982,-1.0799366754292075,-2.5104019792608865
B,4.309278167155184,2.7289627420480738,-1.070522149643666,-2.5102230925973186
B,4.312421331390891,2.7250784358517266,-1.0611143267518979,-2.509997782291044
B,4.3155644956265995,2.7211812140439053,-1.0517135195955307,-2.509726254467894
B,4.318707659862307,2.717271273080474,-1.0423200385309355,-2.5094087169660604
B,4.321850824098014,2.7133488089770914,-1.0329341914157295,-2.5090453792990144
B,4.3249939883337225,2.709414017291375,-1.0235562835958523,-2.5086364526185205
B,4.32813715256943,2.7054670931053106,-1.0141866178931798,-2.508182149677749
B,4.331280316805137,2.7015082310079146,-1.004825494593658,-2.507682684794494
B,4.3344234810408455,2.6975376250781555,-0.9954732114359947,-2.5071382738145105
B,4.337566645276553,2.693555468868139,-0.9861300636008817,-2.5065491340749695
B,4.34070980951226,2.689561955386534,-0.9767963437007258,-2.5059154843680442
B,4.343852973747968,2.6855572770822733,-0.9674723417699252,-2.5052375449046287
B,4.346996137983676,2.681541625828504,-0.9581583452556545,-2.5045155372782024
B,4.350139302219383,2.677515192906804,-0.9488546390091793,-2.5037496844288407
B,4.353282466455091,2.6734781689916503,-0.9395615052776574,-2.502940210607383
B,4.356425630690799,2.6694307441351532,-0.9302792236964706,-2.5020873413397564
B,4.359568794926506,2.6653731077520537,-0.9210080712820594,-2.5011913033914746
B,4.362711959162214,2.661305448604975,-0.9117483224252341,-2.5002523247323056
B,4.365855123397922,2.6572279547899345,-0.9025002488850004,-2.4992706345011158
B,4.368998287633629,2.6531408137221293,-0.8932641197828776,-2.498246462970906
B,4.372141451869337,2.649044212121968,-0.8840402015976765,-2.497180041514035
B,4.375284616105045,2.644938336001368,-0.8748287581607785,-2.4960716025676337
B,4.378427780340752,2.64082337065032,-0.8656300506518921,-2.4949213795992287
B,4.38157094457646,2.6366995006237026,-0.8564443375952544,-2.4937296070725687
B,4.384714108812167,2.632566909728365,-0.8472718748563228,-2.49249652041366
B,4.387857273047875,2.628425781010463,-0.8381129156389115,-2.491222355977022
B,4.391000437283583,2.624276296743065,-0.828967710482797,-2.4899073510121625
B,4.39414360151929,2.6201186384139996,-0.8198365072617476,-2.4885517436302766
B,4.397286765754998,2.6159529867139772,-0.8107195511820192,-2.4871557727711795
B,4.400429929990706,2.611779521524963,-0.8016170847812889,-2.485719678170472
B,4.403573094226413,2.6075984219088006,-0.7925293479279998,-2.4842437003269398
B,4.406716258462121,2.603409866096101,-0.7834565778211553,-2.4827280804702077
B,4.409859422697829,2.5992140314753853,-0.7743990089905357,-2.4811730605286284
B,4.413002586933536,2.5950110945824716,-0.7653568732973087,-2.4795788830974272
B,4.416145751169244,2.5908012310901243,-0.7563303999350716,-2.4779457914071
B,4.419288915404952,2.5865846157979604,-0.7473198154313025,-2.4762740292920746
B,4.422432079640659,2.5823614226225846,-0.7383253436491839,-2.47456384115962
B,4.4255752438763665,2.5781318245879996,-0.7293472057898484,-2.4728154719590356
B,4.428718408112075,2.573895993816248,-0.7203856203949967,-2.4710291671510975
B,4.431861572347782,2.5696541015183127,-0.7114408033499126,-2.4692051726777824
B,4.4350047365834895,2.565406317985249,-0.70251296788683,-2.467343734932259
B,4.438147900819198,2.5611528125795746,-0.6936023245886933,-2.465445100729162
B,4.441291065054905,2.556893753726898,-0.6847090813932821,-2.4635095172751402
B,4.4444342292906125,2.552629308907782,-0.6758334435976743,-2.461537232139691
B,4.447577393526321,2.548359644649858,-0.6669756138630831,-2.4595284932262755
B,4.450720557762028,2.5440849265201737,-0.6581357922200435,-2.4574835487437254
B,4.4538637219977355,2.5398053191177725,-0.6493141760739163,-2.455402647177929
B,4.457006886233444,2.535520986066516,-0.640510960210752,-2.4532860372638203
B,4.460150050469151,2.5312320900081375,-0.6317263368034832,-2.4511339679576505
B,4.4632932147048585,2.5269387925955233,-0.6229604954184201,-2.448946688409561
B,4.466436378940566,2.52264125448623,-0.6142136230220887,-2.446724447936453
B,4.469579543176274,2.5183396353362237,-0.6054859039883659,-2.4444674959951453
B,4.4727227074119815,2.5140340937938537,-0.5967775201059368,-2.4421760821558487
B,4.475865871647689,2.5097247874940387,-0.5880886505860279,-2.4398504560759258
B,4.479009035883397,2.505411873052686,-0.5794194720704579,-2.4374908674739606
B,4.4821522001191045,2.50109550606133,-0.5707701586399756,-2.435097566104134
B,4.485295364354812,2.49677584108198,-0.5621408818228619,-2.4326708017308967
B,4.48843852859052,2.492453031642194,-0.5535318106038287,-2.4302108241039524
B,4.4915816928262275,2.48812723023037,-0.5449431114331916,-2.4277178829335515
B,4.494724857061935,2.4837985882912315,-0.5363749482362844,-2.4251922278660794
B,4.497868021297643,2.4794672562215463,-0.527827482423158,-2.4226341084599703
B,4.501011185533351,2.4751333833660407,-0.5193008728985323,-2.420043774161915
B,4.504154349769058,2.470797118013517,-0.510795276071975,-2.4174214742833855
B,4.507297514004765,2.466458607393184,-0.5023108458683482,-2.414767457977465
B,4.510440678240474,2.462117997671184,-0.49384773373847846,-2.4120819742159947
B,4.513583842476181,2.457775433947324,-0.4854060886700719,-2.409365271767023
B,4.516727006711888,2.4534310602519933,-0.4769860571988317,-2.406617599172568
B,4.519870170947597,2.4490850195432894,-0.4685877834198196,-2.4038392047266917
B,4.523013335183304,2.4447374537043323,-0.4602114089990299,-2.401030336453888
B,4.526156499419011,2.440388503540761,-0.45185707318515317,-2.398191242087766
B,4.52929966365472,2.4360383087784334,-0.44352491282156625,-2.3953221690500657
B,4.532442827890427,2.4316870080612993,-0.43521506235851837,-2.392423364429963
B,4.535585992126134,2.427334738949464,-0.4269276538654927,-2.389495074963698
B,4.538729156361842,2.4229816379174314,-0.4186628170437768,-2.3865375470145045
B,4.54187232059755,2.4186278403525234,-0.41042067923920306,-2.3835510265528495
B,4.545015484833257,2.414273480553489,-0.4022013654550807,-2.3805357591369902
B,4.548158649068965,2.409918691729263,-0.3940049983652751,-2.377491989893817
B,4.551301813304673,2.40556360599792,-0.38583169832747755,-2.3744199635000234
B,4.55444497754038,2.401208354385795,-0.37768158339663477,-2.371319924163576
B,4.557588141776088,2.3968530668267536,-0.36955476933851533,-2.3681921156054826
B,4.560731306011796,2.3924978721616466,-0.36145136964344865,-2.365036781041868
B,4.563874470247503,2.3881428981379256,-0.35337149554021047,-2.361854163166364
B,4.567017634483211,2.3837882714094034,-0.3453152560100294,-2.358644504132778
B,4.570160798718919,2.3794341175361855,-0.3372827578007505,-2.355408045538082
B,4.573303962954626,2.3750805609847614,-0.32927410544113267,-2.3521450284056957
B,4.576447127190334,2.370727725128234,-0.3212894012552503,-2.348855693169066
B,4.579590291426041,2.3663757322467087,-0.3133287453770413,-2.3455402796555416
B,4.582733455661749,2.3620247035278332,-0.30539223576496005,-2.3421990270705493
B,4.585876619897457,2.3576747590674794,-0.29747996821675465,-2.3388321739820617
B,4.589019784133164,2.3533260178705695,-0.2895920363843328,-2.335439958305357
B,4.592162948368872,2.3489785978520383,-0.2817285317887493,-2.3320226172880667
B,4.59530611260458,2.344632615837953,-0.2738895438352952,-2.3285803874955264
B,4.598449276840287,2.340288187566741,-0.26607515982865937,-2.325113504796395
B,4.601592441075995,2.3359454276905773,-0.25828546498820293,-2.3216222043485764
B,4.604735605311703,2.3316044497768953,-0.25052054246331845,-2.3181067205854227
B,4.60787876954741,2.327265366310019,-0.24278047334885142,-2.3145672872022134
B,4.611021933783118,2.3229282886929328,-0.23506533670061933,-2.311004137142922
B,4.614165098018826,2.3185933272491783,-0.22737520955100426,-2.307417502587265
B,4.617308262254533,2.314260591224861,-0.21971016692459513,-2.3038076149380204
B,4.6204514264902405,2.3099301887907884,-0.2120702818539167,-2.3001747048086254
B,4.623594590725949,2.305602227044722,-0.2044556253952072,-2.2965190020110517
B,4.626737754961656,2.30127681201375,-0.19686626664426615,-2.2928407355439493
B,4.6298809191973636,2.2969540486567643,-0.18930227275233386,-2.2891401335810575
B,4.633024083433072,2.2926340408670565,-0.18176370894204014,-2.2854174234598896
B,4.636167247668779,2.2883168914750227,-0.17425063852339828,-2.2816728316706802
B,4.639310411904487,2.28400270225097,-0.16676312290982243,-2.2779065838455925
B,4.642453576140195,2.279691573908031,-0.15930122163420207,-2.2741189047481942
B,4.645596740375902,2.2753836061051853,-0.15186499236501147,-2.2703100182631912
B,4.64873990461161,2.2710788974503715,-0.14445449092243115,-2.266480147386413
B,4.651883068847318,2.266777545503702,-0.13706977129451606,-2.2626295142150554
B,4.655026233083025,2.2624796467807835,-0.12971088565338806,-2.2587583399381868
B,4.658169397318733,2.2581852967561087,-0.12237788437143009,-2.254866844827483
B,4.66131256155444,2.253894589866562,-0.11507081603751901,-2.250955248228231
B,4.664455725790148,2.249607619515003,-0.1077897274732602,-2.2470237685505685
B,4.667598890025856,2.245324478073945,-0.10053466374924531,-2.2430726232609723
B,4.670742054261563,2.2410452568893056,-0.09330566820129733,-2.239102028873978
B,4.673885218497271,2.2367700462842546,-0.08610278244673891,-2.2351122009441484
B,4.677028382732979,2.2324989355631426,-0.07892604640066242,-2.231103354058284
B,4.680171546968686,2.2282320130154942,-0.07177549829217997,-2.2270757018278453
B,4.683314711204394,2.223969365920095,-0.06465117468068786,-2.2230294568816302
B,4.686457875440102,2.2197110805491502,-0.057553110472123525,-2.218964830858673
B,4.689601039675809,2.2154572421725076,-0.050481338935194464,-2.2148820344013638
B,4.692744203911517,2.211207935061959,-0.043435891717612356,-2.2107812771487976
B,4.695887368147225,2.2069632424956183,-0.03641679886231181,-2.206662767730356
B,4.699030532382932,2.202723246762348,-0.029424088823632764,-2.2025267137594855
B,4.702173696618639,2.1984880291662714,-0.022457788483502102,-2.1983733218277157
B,4.705316860854348,2.194257670031334,-0.015517923167580001,-2.1942027974988783
B,4.708460025090055,2.1900322487059394,-0.008604516661392092,-2.190015345303548
B,4.711603189325762,2.18581184356763,-0.0017175912264137182,-2.1858111687336814
B,4.714746353561471,2.1815965320278403,0.005142832383858875,-2.181590470237476
B,4.717889517797178,2.177386390536702,0.011976734907870622,-2.1773534512144312
B,4.721032682032885,2.1731814945878964,0.01878409856002252,-2.1731003120106007
B,4.724175846268594,2.1689819187235715,0.025564907014706727,-2.1688312519140616
B,4.727319010504301,2.164787736539306,0.0323191453903816,-2.164546469150572
B,4.730462174740008,2.1605990206891152,0.03904680023370605,-2.16024616087942
B,4.733605338975717,2.1564158428905156,0.0457478595037006,-2.1559305231894745
B,4.736748503211424,2.1522382739296346,0.05242231255595489,-2.151599751095426
B,4.739891667447131,2.1480663836663534,0.059070150126900256,-2.1472540385341996
B,4.743034831682839,2.1439002410395074,0.0656913643181135,-2.142893578361577
B,4.746177995918547,2.139739914072116,0.07228594858068399,-2.138518562348977
B,4.749321160154254,2.135585469876664,0.07885389769962349,-2.1341291811804433
B,4.752464324389962,2.1314369746604083,0.08539520777835037,-2.12972562444978
B,4.75560748862567,2.127294493730727,0.09190987622321416,-2.1253080806578852
B,4.758750652861377,2.123158091500511,0.0983979017280797,-2.1208767372102515
B,4.761893817097085,2.119027831493572,0.10485928425898856,-2.1164317804146306
B,4.765036981332793,2.1149037763500984,0.11129402503886623,-2.1119733954788718
B,4.7681801455685004,2.110785987832137,0.11770212653229357,-2.107501766508931
B,4.771323309804208,2.106674526829096,0.12408359243036003,-2.103017076507029
B,4.774466474039916,2.1025694533632864,0.1304384276355677,-2.0985195073699816
B,4.7776096382756235,2.0984708265954892,0.13676663824680382,-2.0940092398876904
B,4.780752802511331,2.094378704830536,0.14306823154439946,-2.089486453741778
B,4.783895966747038,2.0902931455229252,0.14934321597524117,-2.084951327504385
